ID,Codigo,Proteina,Humedad,Grasa,Ceniza,Fibra,Almidon,Version,FechaInicio,HoraInicio,FechaFin,HoraFin,FlagEstado
225.0,7530776.0,"35,5","11,5","6,8957","9,4935","2,1642","20,0374",48.0,25/06/2025,00:00,29/06/2025,23:59,0
226.0,7530776.0,"35,94","11,5","6,91","9,65","2,24",19,49.0,30/06/2025,00:00,16/07/2025,23:59,0
227.0,7530776.0,"36,02","11,5","7,19","9,35","2,28",19,50.0,17/07/2025,00:00,28/07/2025,23:59,0
228.0,7530776.0,"35,9","11,5","7,03","9,45","2,28",19,51.0,29/07/2025,00:00,03/08/2025,23:59,0
229.0,7530776.0,"35,93",12,"7,02","9,05","2,25",19,52.0,04/08/2025,00:00,16/08/2025,23:59,0
230.0,7530776.0,"35,93",12,"7,02","9,05","2,25",19,53.0,17/08/2025,00:00,17/08/2025,23:59,0
231.0,7530776.0,"35,9",12,"7,02","9,13","2,15",19,55.0,18/08/2025,00:00,03/09/2025,23:59,0
232.0,7530776.0,"35,6",12,"5,5","8,87","2,15",19,56.0,04/09/2025,00:00,09/09/2025,23:59,0
233.0,7530776.0,"35,58",12,"7,41","8,93","2,29",19,57.0,10/09/2025,00:00,24/09/2025,23:59,0
234.0,7530776.0,"35,84","11,59","6,5","8,95","2,39",19,59.0,25/09/2025,00:00,28/09/2025,23:59,0
235.0,7530776.0,"35,8637","11,6167","6,503","8,9034","2,396",19,60.0,29/09/2025,00:00,23/10/2025,23:59,0
236.0,7530776.0,"35,5712","11,5396","6,5","8,8323","2,2538",19,61.0,24/10/2025,00:00,29/10/2025,23:59,0
237.0,7530776.0,"35,96",12,"6,5","8,93","2,34",19,62.0,30/10/2025,00:00,02/11/2025,23:59,0
238.0,7530776.0,"35,84",12,"6,5","9,5","2,28","19,09",63.0,03/11/2025,00:00,13/11/2025,23:59,0
239.0,7530776.0,"35,84",12,"6,5","9,5","2,28","19,09",64.0,14/11/2025,00:00,16/11/2025,23:59,0
240.0,7530776.0,"35,811",12,"7,8258","9,0435","2,1863",19,65.0,17/11/2025,00:00,23/11/2025,23:59,0
241.0,7530776.0,"35,61","11,6","7,87","8,84","2,19",19,66.0,24/11/2025,00:00,06/01/2026,23:59,0
242.0,7530776.0,"35,5","11,56","8,14","8,63","2,45",19,67.0,07/01/2026,00:00,,,1
243.0,7530798.0,"35,5","5,73","11,5","6,96","2,98",19,2.0,14/07/2024,00:00,16/09/2024,23:59,0
244.0,7530798.0,"35,5","7,03","11,5","8,94","2,29",19,4.0,17/09/2024,00:00,29/10/2024,23:59,0
245.0,7530798.0,"35,5","6,93","11,5","8,79","2,28",19,6.0,30/10/2024,00:00,06/11/2024,23:59,0
246.0,7530798.0,"35,5","6,53","11,5","9,24","2,28",19,7.0,07/11/2024,00:00,18/11/2024,23:59,0
247.0,7530798.0,"35,5","6,84","11,5","8,77","2,21",19,10.0,19/11/2024,00:00,12/12/2024,23:59,0
248.0,7530798.0,"35,5","5,5","11,5","6,24","2,72","19,83",11.0,13/12/2024,00:00,,,1
249.0,7530810.0,"35,5","6,82","11,46","9,35","2,1","19,5",2.0,04/09/2024,00:00,08/09/2024,23:59,0
250.0,7530810.0,"35,5","6,82","11,46","9,35","2,1","19,5",3.0,09/09/2024,00:00,15/09/2024,23:59,0
251.0,7530810.0,"35,5","6,98","11,5","9,58","2,14","19,55",4.0,16/09/2024,00:00,,,1
252.0,7530837.0,"35,5","11,24","7,04","9,91","2,32","19,76",1.0,26/04/2025,00:00,15/06/2025,23:59,0
253.0,7530837.0,"35,74","11,5","6,65","9,05","2,1","19,5",1.0,16/06/2025,00:00,21/08/2025,23:59,0
254.0,7530837.0,"35,96","11,5","7,29","9,13","2,09","19,5",2.0,22/08/2025,00:00,07/10/2025,23:59,0
255.0,7530837.0,"35,5","11,55","8,1","8,94","2,22","19,5",3.0,08/10/2025,00:00,,,1
256.0,7530838.0,"35,5","11,24","7,04","9,9","2,32","19,76",1.0,27/04/2025,00:00,,,1
257.0,7530898.0,"35,5","11,56","6,5","8,62","2,52",19,1.0,24/09/2025,00:00,12/10/2025,23:59,0
258.0,7530898.0,"35,5","11,43","7,98","8,95","2,21",19,2.0,13/10/2025,00:00,,,1
259.0,7549081.0,"38,5","6,5","10,74","9,4","1,83",19,115.0,06/05/2024,00:00,26/05/2024,23:59,0
260.0,7549081.0,"38,5","6,5",11,"9,3","2,5",19,116.0,27/05/2024,00:00,23/06/2024,23:59,0
261.0,7549081.0,"38,5","6,5","10,88","9,12","2,24",19,118.0,24/06/2024,00:00,04/07/2024,23:59,0
262.0,7549081.0,"38,5","6,5","11,11","9,04","2,17","18,5",119.0,05/07/2024,00:00,07/07/2024,23:59,0
263.0,7549081.0,"38,5","6,5","11,11","9,04","2,17","18,5",120.0,08/07/2024,00:00,,,1
264.0,7549089.0,"35,51","7,42","11,5","9,6","2,2","19,71",17.0,26/08/2024,00:00,22/10/2024,23:59,0
265.0,7549089.0,"35,5","7,09","11,5","9,81","2,16","19,44",21.0,23/10/2024,00:00,27/10/2024,23:59,0
266.0,7549089.0,"35,5","7,05","11,5","9,78","2,14",19,22.0,28/10/2024,00:00,15/12/2024,23:59,0
267.0,7549089.0,"35,64","6,63","11,18","9,11","2,26","20,08",28.0,16/12/2024,00:00,06/04/2025,23:59,0
268.0,7549089.0,"35,5","11,15","6,85","9,61","2,11","19,68",38.0,07/04/2025,00:00,22/04/2025,23:59,0
269.0,7549089.0,"35,5","11,34","7,24","9,33","2,16","19,77",41.0,23/04/2025,00:00,11/05/2025,23:59,0
270.0,7549089.0,"35,6685","11,4852","6,8957","9,3322","2,0864","20,4624",43.0,12/05/2025,00:00,24/05/2025,23:59,0
271.0,7549089.0,"35,5","11,5","7,27","10,01","2,1","19,41",44.0,25/05/2025,00:00,01/06/2025,23:59,0
272.0,7549089.0,"35,5","11,5","7,0664","9,4715","2,2422","20,5281",45.0,02/06/2025,00:00,15/06/2025,23:59,0
273.0,7549089.0,"35,55","11,48","6,61","9,01","2,14","19,77",47.0,16/06/2025,00:00,30/06/2025,23:59,0
274.0,7549089.0,"35,94","11,5","6,91","9,65","2,24",19,49.0,01/07/2025,00:00,07/09/2025,23:59,0
275.0,7549089.0,"35,58",12,"7,41","8,93","2,29",19,57.0,08/09/2025,00:00,14/09/2025,23:59,0
276.0,7549089.0,"35,64","11,96",7,"9,02","2,28","19,18",58.0,15/09/2025,00:00,15/10/2025,23:59,0
277.0,7549089.0,"35,51",12,"7,14","9,14","2,28","19,07",59.0,16/10/2025,00:00,19/10/2025,23:59,0
278.0,7549089.0,"35,5","11,3498","6,7134","9,025","2,2079","19,7333",60.0,20/10/2025,00:00,,,1
279.0,7500094.0,"35,5",12,6,"10,31","2,24",19,1.0,02/07/2025,00:00,16/07/2025,23:59,0
280.0,7500094.0,"35,5",12,"6,13","10,2","2,3",19,2.0,17/07/2025,00:00,25/07/2025,23:59,0
281.0,7500094.0,"35,5",12,6,"10,37","2,29",19,4.0,26/07/2025,00:00,,,1
282.0,7500107.0,"35,76",11,"6,3","9,9","1,94",0,183.0,29/04/2024,00:00,12/05/2024,23:59,0
283.0,7500107.0,"35,7",11,"6,3","9,9","1,94","19,67",185.0,13/05/2024,00:00,23/05/2024,23:59,0
284.0,7500107.0,"35,73",11,"6,3","9,6","2,3","19,53",186.0,24/05/2024,00:00,06/06/2024,23:59,0
285.0,7500107.0,"35,5",11,"6,3","10,35","2,19","21,12",189.0,07/06/2024,00:00,09/06/2024,23:59,0
286.0,7500107.0,"35,5",11,"6,3","10,35","2,19","21,12",190.0,10/06/2024,00:00,16/06/2024,23:59,0
287.0,7500107.0,"35,5",11,"7,14","10,58","2,17","20,16",191.0,17/06/2024,00:00,30/06/2024,23:59,0
288.0,7500107.0,"35,73",11,"6,3","10,35","2,18","19,5",193.0,01/07/2024,00:00,08/08/2024,23:59,0
289.0,7500107.0,"36,03",11,"6,01","10,5","2,29","19,5",195.0,09/08/2024,00:00,22/03/2025,23:59,0
290.0,7500107.0,"35,5","11,95","6,06","8,44","2,2","19,5",213.0,23/03/2025,00:00,,,1
291.0,7500116.0,"52,5","9,99","12,42","11,69","0,66","13,5",1.0,22/07/2025,00:00,,,1
292.0,7500134.0,"35,5",12,"6,13","10,2","2,3",19,2.0,18/07/2025,00:00,,,1
293.0,7500135.0,"36,19","11,13","5,5","8,9","2,19","20,46",12.0,25/03/2025,00:00,01/04/2025,23:59,0
294.0,7500135.0,"36,18","11,23","5,5","10,14","2,15","19,38",13.0,02/04/2025,00:00,06/04/2025,23:59,0
295.0,7500135.0,"36,17","11,19","5,5","10,21","2,18","19,49",14.0,07/04/2025,00:00,17/04/2025,23:59,0
296.0,7500135.0,"36,18","11,1","5,5","10,38","2,15","19,32",15.0,18/04/2025,00:00,20/04/2025,23:59,0
297.0,7500135.0,"36,21","10,87","5,5","10,72","2,15","19,68",16.0,21/04/2025,00:00,12/05/2025,23:59,0
298.0,7500135.0,"36,4398","11,8992","5,5","10,2723","2,1732","19,1941",20.0,13/05/2025,00:00,25/05/2025,23:59,0
299.0,7500135.0,"36,39",12,"5,5","9,31","2,21","19,86",22.0,26/05/2025,00:00,03/06/2025,23:59,0
300.0,7500135.0,"36,2936",12,"5,5","9,6062","2,3275","20,3154",23.0,04/06/2025,00:00,08/06/2025,23:59,0
301.0,7500135.0,"36,29",12,"5,5","9,61","2,33","20,32",24.0,09/06/2025,00:00,15/06/2025,23:59,0
302.0,7500135.0,"36,15",12,"5,5","9,91","2,05","19,73",25.0,16/06/2025,00:00,29/06/2025,23:59,0
303.0,7500135.0,"36,46",12,"5,5","9,61","2,31",19,27.0,30/06/2025,00:00,18/07/2025,23:59,0
304.0,7500135.0,"36,21",12,"5,61","10,7","2,25","19,11",28.0,19/07/2025,00:00,20/07/2025,23:59,0
305.0,7500135.0,"36,15",12,"5,5","10,3","2,25","19,74",30.0,21/07/2025,00:00,02/08/2025,23:59,0
306.0,7500135.0,"36,51","11,94","5,5","9,56","2,37",19,31.0,03/08/2025,00:00,11/08/2025,23:59,0
307.0,7500135.0,"36,55","11,87","5,5","9,53","2,37",19,32.0,12/08/2025,00:00,17/08/2025,23:59,0
308.0,7500135.0,"36,53","11,96","5,5","9,59","2,26",19,33.0,18/08/2025,00:00,24/08/2025,23:59,0
309.0,7500135.0,"36,68","11,59","5,5","9,79","2,25",19,35.0,25/08/2025,00:00,01/09/2025,23:59,0
310.0,7500135.0,"36,47","11,76","5,5","9,61","2,31",19,36.0,02/09/2025,00:00,07/09/2025,23:59,0
311.0,7500135.0,"36,48","11,62","5,5","9,6","2,44",19,41.0,08/09/2025,00:00,16/09/2025,23:59,0
312.0,7500135.0,"36,45",12,"5,5","9,42","2,47",19,42.0,17/09/2025,00:00,21/09/2025,23:59,0
313.0,7500135.0,"36,47","11,92","5,5","9,34","2,5",19,43.0,22/09/2025,00:00,12/10/2025,23:59,0
314.0,7500135.0,"37,5","10,79","6,41","9,4","2,56",18,44.0,13/10/2025,00:00,19/10/2025,23:59,0
315.0,7500135.0,"37,5","11,3716","6,0819","9,3065","2,3384",18,45.0,20/10/2025,00:00,26/10/2025,23:59,0
316.0,7500135.0,"37,5","11,5","6,25","9,34","2,41",18,46.0,27/10/2025,00:00,02/11/2025,23:59,0
317.0,7500135.0,"37,5","11,49","6,21","9,42","2,4",18,47.0,03/11/2025,00:00,11/11/2025,23:59,0
318.0,7500135.0,"37,5","11,49","6,21","9,42","2,4",18,48.0,12/11/2025,00:00,16/11/2025,23:59,0
319.0,7500135.0,"37,5","11,8806","6,1801","9,5641","2,3189",18,49.0,17/11/2025,00:00,28/04/2024,23:59,0
320.0,7500135.0,"35,76",11,"6,3","9,9","1,94",0,183.0,29/04/2024,00:00,09/05/2024,23:59,0
321.0,7500135.0,"35,76",11,"6,3","9,9","1,94","20,1",184.0,10/05/2024,00:00,13/05/2024,23:59,0
322.0,7500135.0,"35,7",11,"6,3","9,9","1,94","19,67",185.0,14/05/2024,00:00,24/05/2024,23:59,0
323.0,7500135.0,"35,73",11,"6,3","9,6","2,3","19,53",186.0,25/05/2024,00:00,06/06/2024,23:59,0
324.0,7500135.0,"35,5",11,"6,3","10,35","2,19","21,12",189.0,07/06/2024,00:00,09/06/2024,23:59,0
325.0,7500135.0,"35,5",11,"6,3","10,35","2,19","21,12",190.0,10/06/2024,00:00,29/11/2024,23:59,0
326.0,7500135.0,"35,62",11,6,"9,4","2,08","19,5",200.0,30/11/2024,00:00,10/12/2024,23:59,0
327.0,7500135.0,"36,09","10,83",6,"9,49","2,31","19,5",201.0,11/12/2024,00:00,21/12/2024,23:59,0
328.0,7500135.0,"35,67",11,6,"9,57","2,2","19,5",203.0,22/12/2024,00:00,01/01/2025,23:59,0
329.0,7500135.0,"35,5","11,21",6,"9,32","2,27","19,5",204.0,02/01/2025,00:00,13/01/2025,23:59,0
330.0,7500135.0,"35,5","11,25",6,"9,27","2,29","19,5",205.0,14/01/2025,00:00,21/01/2025,23:59,0
331.0,7500135.0,"35,5","11,25",6,"9,31","2,14","19,5",206.0,22/01/2025,00:00,05/02/2025,23:59,0
332.0,7500135.0,"35,5","11,28",6,"9,2","2,19","19,5",207.0,06/02/2025,00:00,11/02/2025,23:59,0
333.0,7500135.0,"35,5","10,66",6,"9,26","2,23","19,5",208.0,12/02/2025,00:00,18/02/2025,23:59,0
334.0,7500135.0,"35,5","10,6291",6,"9,4768","2,32","19,5",209.0,19/02/2025,00:00,23/02/2025,23:59,0
335.0,7500135.0,"35,5","11,45",6,"8,61","2,32","19,5",210.0,24/02/2025,00:00,02/03/2025,23:59,0
336.0,7500135.0,"35,6156","11,5172",6,"8,4915","2,2377","19,5",211.0,03/03/2025,00:00,09/03/2025,23:59,0
337.0,7500135.0,"35,6362","11,3281","6,0468","8,8557","2,2467","19,5",212.0,10/03/2025,00:00,21/03/2025,23:59,0
338.0,7500135.0,"35,5","11,95","6,06","8,44","2,2","19,5",213.0,22/03/2025,00:00,08/09/2025,23:59,0
339.0,7500135.0,"36,06","11,88","5,5","9,19","2,37","19,5",231.0,09/09/2025,00:00,23/11/2025,23:59,0
340.0,7500135.0,"37,5","11,95","6,08","9,23","2,27",18,500.0,24/11/2025,00:00,,,1
341.0,7500408.0,"35,5","11,9","6,7","10,69","2,28",19,1.0,02/06/2025,00:00,,,1
342.0,7500408.0,"35,5","11,8526","6,8731","10,7243","2,2975",19,1.0,02/06/2025,00:00,,,1
343.0,7500409.0,"35,5",12,"6,69","9,62","2,31",19,1.0,02/07/2025,00:00,24/07/2025,23:59,0
344.0,7500409.0,"35,5","11,93","6,92","9,36","2,38",19,2.0,25/07/2025,00:00,,,1
345.0,7530457.0,"35,44","12,11","5,5","10,1","2,08",19,5.0,03/01/2025,00:00,09/02/2025,23:59,0
346.0,7530457.0,"36,28","11,35","5,5","9,92","2,11",19,6.0,10/02/2025,00:00,17/02/2025,23:59,0
347.0,7530457.0,"36,2542","11,0712","5,5","10,086","2,2688",19,7.0,18/02/2025,00:00,23/02/2025,23:59,0
348.0,7530457.0,"36,25","11,56","5,5","9,07","2,29","19,39",8.0,24/02/2025,00:00,02/03/2025,23:59,0
349.0,7530457.0,"36,2151",12,"5,5","8,8393","2,1505","19,774",9.0,03/03/2025,00:00,10/03/2025,23:59,0
350.0,7530457.0,"36,1701","11,3415","5,5","8,8452","2,1783","20,4617",10.0,11/03/2025,00:00,04/04/2025,23:59,0
351.0,7530457.0,"36,18","11,23","5,5","10,14","2,15","19,38",13.0,05/04/2025,00:00,28/04/2024,23:59,0
352.0,7530457.0,"35,76",11,"6,3","9,9","1,94",0,184.0,29/04/2024,00:00,12/05/2024,23:59,0
353.0,7530457.0,"35,76",11,"6,3","9,9","1,94","20,1",184.0,29/04/2024,00:00,12/05/2024,23:59,0
354.0,7530457.0,"35,7",11,"6,3","9,9","1,94","19,67",185.0,13/05/2024,00:00,22/05/2024,23:59,0
355.0,7530457.0,"35,73",11,"6,3","9,6","2,3","19,53",186.0,23/05/2024,00:00,26/05/2024,23:59,0
356.0,7530457.0,"35,5",11,"6,7","10,81","2,32","20,67",187.0,27/05/2024,00:00,23/06/2024,23:59,0
357.0,7530457.0,"35,5",11,"6,3","10,3","2,2","20,59",192.0,24/06/2024,00:00,02/07/2024,23:59,0
358.0,7530457.0,"35,73",11,"6,3","10,35","2,18","19,5",193.0,03/07/2024,00:00,07/07/2024,23:59,0
359.0,7530457.0,"35,73",11,"6,3","10,35","2,18","19,5",194.0,08/07/2024,00:00,11/08/2024,23:59,0
360.0,7530457.0,"35,89","11,5",6,"9,65","2,38","19,5",196.0,12/08/2024,00:00,15/09/2024,23:59,0
361.0,7530457.0,"35,5","11,5","6,11","10,41","2,25","19,5",197.0,16/09/2024,00:00,07/10/2024,23:59,0
362.0,7530457.0,"35,56","11,5","6,19","10,39","2,23","19,5",198.0,08/10/2024,00:00,13/10/2024,23:59,0
363.0,7530457.0,"35,5","11,5","6,19","10,39","2,23","19,5",199.0,14/10/2024,00:00,04/11/2024,23:59,0
364.0,7530457.0,"35,5","11,5","6,19","10,18","2,19","19,5",200.0,05/11/2024,00:00,18/12/2024,23:59,0
365.0,7530457.0,"35,59","11,5",6,10,"2,24","20,13",203.0,19/12/2024,00:00,,,1
366.0,7530470.0,"35,66","10,95","6,51","10,4","2,32","19,5",5.0,20/05/2024,00:00,,,1
367.0,7530472.0,"28,93","11,09","7,41","6,46","3,83","18,5",360.0,07/05/2024,00:00,26/05/2024,23:59,0
368.0,7530472.0,"29,31","11,45","7,51","6,36",4,"18,5",362.0,27/05/2024,00:00,12/07/2024,23:59,0
369.0,7530472.0,"28,98","11,34","7,62","6,29","4,23","18,5",362.0,27/05/2024,00:00,12/07/2024,23:59,0
370.0,7530472.0,"28,4","11,55","7,68","6,15","3,86","20,13",364.0,13/07/2024,00:00,17/09/2024,23:59,0
371.0,7530472.0,"28,5","11,52","7,99","6,39","4,4","18,7",365.0,18/09/2024,00:00,15/11/2024,23:59,0
372.0,7530472.0,"28,5","11,54","7,85","6,15","4,36","18,5",367.0,16/11/2024,00:00,06/02/2025,23:59,0
373.0,7530472.0,"28,5","11,5","7,85","6,15","4,36","18,5",367.0,16/11/2024,00:00,06/02/2025,23:59,0
374.0,7530472.0,"28,5","12,16","8,05","6,32","3,97","18,5",369.0,07/02/2025,00:00,14/02/2025,23:59,0
375.0,7530472.0,"28,5","11,68","7,94","6,42","4,13","18,5",370.0,15/02/2025,00:00,18/03/2025,23:59,0
376.0,7530472.0,"28,5","12,17","8,11","6,38",4,"18,5",371.0,19/03/2025,00:00,18/04/2025,23:59,0
377.0,7530472.0,"28,5","11,34","7,84","6,44","4,23","18,5",372.0,19/04/2025,00:00,25/04/2025,23:59,0
378.0,7530472.0,"28,5","11,6","7,98","6,38","4,3","18,5",373.0,26/04/2025,00:00,29/05/2025,23:59,0
379.0,7530472.0,"28,5","11,6381","8,1524","6,535","4,476","18,5",375.0,30/05/2025,00:00,01/06/2025,23:59,0
380.0,7530472.0,"28,5","11,6381","8,1524","6,535","4,476","18,5",376.0,02/06/2025,00:00,09/08/2025,23:59,0
381.0,7530472.0,"28,5","11,64","8,04","6,33","4,46","18,5",378.0,10/08/2025,00:00,16/11/2025,23:59,0
382.0,7530472.0,"28,5",12,"8,7957","7,952","3,9367","18,5",379.0,17/11/2025,00:00,30/11/2025,23:59,0
383.0,7530472.0,"28,5",12,"9,03","8,75","3,63","18,5",380.0,01/12/2025,00:00,,,1
384.0,7530513.0,"35,5","11,66","5,79","10,55","2,34",19,1.0,01/05/2024,00:00,12/05/2024,23:59,0
385.0,7530513.0,"35,5",11,"6,5","9,12","2,2",0,1.0,01/05/2024,00:00,12/05/2024,23:59,0
386.0,7530513.0,"35,78",11,"6,71","9,91","1,93","19,57",2.0,13/05/2024,00:00,20/07/2025,23:59,0
387.0,7530513.0,"35,5","11,56","5,71","10,74","2,31",19,3.0,21/07/2025,00:00,20/05/2024,23:59,0
388.0,7530513.0,"35,5","10,72","5,5",9,"2,63",19,4.0,21/05/2024,00:00,07/06/2024,23:59,0
389.0,7530513.0,"35,5",11,"5,62",10,"2,57","19,19",6.0,08/06/2024,00:00,24/11/2024,23:59,0
390.0,7530513.0,"35,5","10,54","5,5","8,77","2,26",19,7.0,25/11/2024,00:00,22/12/2024,23:59,0
391.0,7530513.0,"35,5","10,52","5,5","8,98","2,41",19,9.0,23/12/2024,00:00,06/03/2025,23:59,0
392.0,7530513.0,"35,5","11,723","5,5","8,2153","2,3395",19,10.0,07/03/2025,00:00,17/03/2025,23:59,0
393.0,7530513.0,"35,5","11,54","5,5","8,12","2,37",19,11.0,18/03/2025,00:00,05/04/2025,23:59,0
394.0,7530513.0,"35,5","10,56","5,5","9,57","2,35",19,12.0,06/04/2025,00:00,29/05/2025,23:59,0
395.0,7530513.0,"35,5","11,9042","5,5","9,1052","2,63",19,15.0,30/05/2025,00:00,19/06/2025,23:59,0
396.0,7530513.0,"35,5","11,9","5,5","9,11","2,63",19,15.0,30/05/2025,00:00,19/06/2025,23:59,0
397.0,7530513.0,"35,5","10,69","5,5","8,45","2,45",19,16.0,20/06/2025,00:00,,,1
398.0,7530523.0,"35,9","10,59","6,5","9,53","2,02",0,8.0,05/05/2024,00:00,16/06/2024,23:59,0
399.0,7530523.0,"35,5",11,"5,62",10,"2,57","19,19",11.0,17/06/2024,00:00,,,1
400.0,7530717.0,"35,76","10,76","6,58","9,97","2,27","20,97",804.0,18/06/2024,00:00,13/09/2024,23:59,0
401.0,7530717.0,35,11,"6,64","7,26","2,9","19,05",805.0,14/09/2024,00:00,09/04/2025,23:59,0
402.0,7530717.0,35,11,"6,54","7,26","2,9","19,05",805.0,14/09/2024,00:00,09/04/2025,23:59,0
403.0,7530717.0,"35,5","10,83","6,5","6,61","2,73","18,5",806.0,10/04/2025,00:00,,,1
404.0,7530745.0,"35,5","10,43","6,63","8,61","2,36",0,6.0,04/05/2024,00:00,11/07/2024,23:59,0
405.0,7530745.0,"35,5","10,93","6,95","8,59","2,52","18,5",7.0,12/07/2024,00:00,,,1
406.0,7530746.0,"35,5","10,38","6,65","8,69","2,36",0,49.0,02/05/2024,00:00,05/05/2024,23:59,0
407.0,7530746.0,"35,5","10,38","6,65","8,69","2,36","18,5",50.0,06/05/2024,00:00,17/05/2024,23:59,0
408.0,7530746.0,"35,5","10,37","6,63","9,62","1,99","18,5",51.0,18/05/2024,00:00,19/05/2024,23:59,0
409.0,7530746.0,"35,5","10,17","6,67","8,62","2,62","18,5",52.0,20/05/2024,00:00,06/06/2024,23:59,0
410.0,7530746.0,"35,5","10,85","7,06","8,81","2,71","18,5",53.0,07/06/2024,00:00,05/07/2024,23:59,0
411.0,7530746.0,"35,5","10,92","6,97","8,67","2,51","18,5",54.0,06/07/2024,00:00,07/07/2024,23:59,0
412.0,7530746.0,"35,5","10,92","6,97","8,67","2,51","18,5",55.0,08/07/2024,00:00,05/08/2024,23:59,0
413.0,7530746.0,"35,5","10,67","6,94","8,58","2,67","18,5",56.0,06/08/2024,00:00,20/08/2024,23:59,0
414.0,7530746.0,"35,5","10,8","6,89","8,75","2,37","18,5",57.0,21/08/2024,00:00,28/08/2024,23:59,0
415.0,7530746.0,"35,5","10,73","6,96","8,65","2,75","18,5",58.0,29/08/2024,00:00,22/10/2024,23:59,0
416.0,7530746.0,"35,5","10,67",7,"8,81","2,65","18,5",60.0,23/10/2024,00:00,06/11/2024,23:59,0
417.0,7530746.0,"35,5","10,77","6,76","8,36","2,56","18,5",61.0,07/11/2024,00:00,,,1
418.0,7530753.0,"35,87","11,72","5,5","9,35","2,24","19,5",1.0,09/09/2024,00:00,30/04/2024,23:59,0
419.0,7530753.0,"36,03","10,82","6,5","9,62","1,99",0,173.0,01/05/2024,00:00,05/05/2024,23:59,0
420.0,7530753.0,"36,06","10,82","6,5","9,62","1,99","20,11",174.0,06/05/2024,00:00,14/05/2024,23:59,0
421.0,7530753.0,"35,84","10,61","6,5","9,96","1,93","20,47",175.0,15/05/2024,00:00,20/05/2024,23:59,0
422.0,7530753.0,"35,84","10,41","6,5","9,8","2,24","20,46",176.0,21/05/2024,00:00,27/05/2024,23:59,0
423.0,7530753.0,"35,85",11,"6,69","10,11","2,32","21,19",177.0,28/05/2024,00:00,03/06/2024,23:59,0
424.0,7530753.0,"35,83","10,82","6,5","10,07","2,22","21,05",179.0,04/06/2024,00:00,09/06/2024,23:59,0
425.0,7530753.0,"35,8294",11,"6,8178","10,074","2,2177","21,0588",180.0,10/06/2024,00:00,26/06/2024,23:59,0
426.0,7530753.0,"35,84","10,63","6,5","10,1","2,21","20,77",181.0,27/06/2024,00:00,30/06/2024,23:59,0
427.0,7530753.0,"35,91","10,97","6,5","9,62","2,24","20,04",182.0,01/07/2024,00:00,08/07/2024,23:59,0
428.0,7530753.0,"35,91","10,97","6,5","9,62","2,24","20,04",183.0,09/07/2024,00:00,10/08/2024,23:59,0
429.0,7530753.0,"36,24","11,75","5,5","9,53","2,38","19,5",185.0,11/08/2024,00:00,18/08/2024,23:59,0
430.0,7530753.0,"35,73","11,83","5,5","9,37","2,25","19,73",187.0,19/08/2024,00:00,30/08/2024,23:59,0
431.0,7530753.0,"35,88","11,82","5,5","9,62","2,3","20,18",188.0,31/08/2024,00:00,01/09/2024,23:59,0
432.0,7530753.0,"35,71","11,74","5,5","9,52","2,16","19,56",189.0,02/09/2024,00:00,07/10/2024,23:59,0
433.0,7530753.0,"35,82","11,9","5,57","9,71","2,24","19,76",190.0,08/10/2024,00:00,27/10/2024,23:59,0
434.0,7530753.0,"35,81","11,9","5,52","9,49","2,22","19,53",191.0,28/10/2024,00:00,03/11/2024,23:59,0
435.0,7530753.0,"35,75","11,81","5,5","9,41","2,23","19,72",192.0,04/11/2024,00:00,11/11/2024,23:59,0
436.0,7530753.0,"35,69","11,81","5,5","9,32","2,06","19,77",193.0,12/11/2024,00:00,17/11/2024,23:59,0
437.0,7530753.0,"35,69","11,9","5,5","9,34","2,15","19,68",195.0,18/11/2024,00:00,24/11/2024,23:59,0
438.0,7530753.0,"35,71","11,62","5,5","9,25","2,08","19,5",196.0,25/11/2024,00:00,09/12/2024,23:59,0
439.0,7530753.0,"35,92","11,49","5,5","9,46","2,36","19,5",197.0,10/12/2024,00:00,15/12/2024,23:59,0
440.0,7530753.0,"35,94","11,59","5,5","9,4","2,37","19,64",198.0,16/12/2024,00:00,19/01/2025,23:59,0
441.0,7530753.0,"36,28","11,35","5,5","9,63","2,07","19,5",200.0,20/01/2025,00:00,26/01/2025,23:59,0
442.0,7530753.0,"36,2513","11,3317","5,5","9,6185","2,0804","19,5",201.0,27/01/2025,00:00,02/02/2025,23:59,0
443.0,7530753.0,"36,21","11,4","5,5","9,39","2,15","19,5",202.0,03/02/2025,00:00,09/02/2025,23:59,0
444.0,7530753.0,"36,38","11,19","5,5","9,36","2,13","19,5",203.0,10/02/2025,00:00,25/02/2025,23:59,0
445.0,7530753.0,"36,36","11,52","5,5","8,56","2,31","19,5",205.0,26/02/2025,00:00,02/03/2025,23:59,0
446.0,7530753.0,"36,302",12,"5,5","8,4263","2,1845","19,7988",206.0,03/03/2025,00:00,09/03/2025,23:59,0
447.0,7530753.0,"36,2582","11,4737","5,5","8,4269","2,2078","20,3775",207.0,10/03/2025,00:00,16/03/2025,23:59,0
448.0,7530753.0,"36,32",12,"5,5","8,36","2,19","19,79",208.0,17/03/2025,00:00,26/03/2025,23:59,0
449.0,7530753.0,"36,28","11,26","5,5","8,48","2,22","20,37",209.0,27/03/2025,00:00,30/03/2025,23:59,0
450.0,7530753.0,"36,25","10,92","5,5","9,91","2,17","19,5",210.0,31/03/2025,00:00,06/04/2025,23:59,0
